userID-itemID,prediction
U982701393-I904765739,3.67729554204
U371372058-I547203699,3.67729554204
U012706382-I465055685,3.67729554204
U979734102-I212998257,3.67729554204
U939238452-I576181206,3.67729554204
U699582799-I280801348,3.67729554204
U279753686-I033874752,3.67729554204
U056936362-I985530800,3.67729554204
U037790741-I582327777,3.67729554204
U164174180-I695553231,3.67729554204
U277789004-I074184854,3.67729554204
U440615096-I710853798,3.67729554204
U154865904-I703372385,3.67729554204
U941576323-I688892811,3.67729554204
U776028280-I786978390,3.67729554204
U914976545-I577245394,3.67729554204
U564349583-I038703901,3.67729554204
U246101351-I547930037,3.67729554204
U877858759-I267754906,3.67729554204
U882851147-I368978969,3.67729554204
U777765317-I868957733,3.67729554204
U162024641-I438425224,3.67729554204
U208929944-I255832922,3.67729554204
U833353289-I011292446,3.67729554204
U344225502-I726326460,3.67729554204
U672136087-I689667127,3.67729554204
U729461227-I257023621,3.67729554204
U629510875-I951240284,3.67729554204
U389821851-I332937080,3.67729554204
U384864016-I787319432,3.67729554204
U859276288-I527641953,3.67729554204
U500738601-I376341145,3.67729554204
U300870890-I823415777,3.67729554204
U959505271-I928500742,3.67729554204
U979620041-I081058514,3.67729554204
U111202413-I425499227,3.67729554204
U292797564-I031076791,3.67729554204
U559552844-I232393476,3.67729554204
U896454795-I006926901,3.67729554204
U567930381-I175940104,3.67729554204
U432527346-I586378485,3.67729554204
U254085304-I686372390,3.67729554204
U167364856-I977391333,3.67729554204
U373709871-I045544336,3.67729554204
U137234678-I662099464,3.67729554204
U547501905-I421532766,3.67729554204
U909231864-I123859683,3.67729554204
U863366749-I950176911,3.67729554204
U502443984-I762078034,3.67729554204
U693948543-I514755271,3.67729554204
U522709287-I197110566,3.67729554204
U279573520-I852788303,3.67729554204
U025365363-I650365836,3.67729554204
U391663018-I503177801,3.67729554204
U004700229-I510297520,3.67729554204
U033128118-I927731514,3.67729554204
U297373572-I358358647,3.67729554204
U594112766-I536474823,3.67729554204
U595267518-I753330790,3.67729554204
U176639298-I324943947,3.67729554204
U625088193-I382198533,3.67729554204
U635412526-I384849412,3.67729554204
U572716712-I864260761,3.67729554204
U984673743-I469138125,3.67729554204
U474721051-I829498766,3.67729554204
U027598504-I098263579,3.67729554204
U808755630-I408726477,3.67729554204
U297694061-I493183632,3.67729554204
U547846593-I732525920,3.67729554204
U510327329-I941013811,3.67729554204
U312305480-I234510871,3.67729554204
U056535028-I969229552,3.67729554204
U074367695-I856739474,3.67729554204
U250271792-I863203951,3.67729554204
U653000811-I847337330,3.67729554204
U165760568-I831452785,3.67729554204
U328854515-I852248127,3.67729554204
U016542078-I152132113,3.67729554204
U522253897-I308008438,3.67729554204
U335500344-I589068874,3.67729554204
U852224979-I465833700,3.67729554204
U237201266-I539730422,3.67729554204
U565894006-I565772185,3.67729554204
U187765822-I151877743,3.67729554204
U230047549-I335364437,3.67729554204
U407401155-I001805767,3.67729554204
U674025517-I174901587,3.67729554204
U394142366-I002864089,3.67729554204
U226200139-I651623253,3.67729554204
U241405765-I103378653,3.67729554204
U944454869-I698175461,3.67729554204
U101018848-I676652291,3.67729554204
U038365421-I084752219,3.67729554204
U193815715-I480156060,3.67729554204
U666375996-I345951255,3.67729554204
U738337348-I729815788,3.67729554204
U864592767-I137852869,3.67729554204
U455465671-I054931676,3.67729554204
U998524266-I111450069,3.67729554204
U388529572-I613732726,3.67729554204
U061417064-I405844785,3.67729554204
U572318705-I428879916,3.67729554204
U890268418-I022131736,3.67729554204
U396909943-I587889758,3.67729554204
U208736401-I554866083,3.67729554204
U206060705-I461877188,3.67729554204
U334049786-I771055691,3.67729554204
U378048112-I768588534,3.67729554204
U920972365-I160045779,3.67729554204
U039973379-I423031318,3.67729554204
U335642241-I199167296,3.67729554204
U553164214-I720977348,3.67729554204
U332353497-I841069397,3.67729554204
U189495818-I160870604,3.67729554204
U269076243-I174547076,3.67729554204
U455939993-I879749808,3.67729554204
U121485034-I249128071,3.67729554204
U186903818-I895406216,3.67729554204
U039960062-I783940448,3.67729554204
U328698445-I545051298,3.67729554204
U916502992-I761966238,3.67729554204
U952662724-I916320286,3.67729554204
U071022838-I687872525,3.67729554204
U061105881-I164047730,3.67729554204
U515895080-I259864022,3.67729554204
U806296196-I422396098,3.67729554204
U444882081-I814959070,3.67729554204
U770110086-I549297768,3.67729554204
U230749180-I550048404,3.67729554204
U552087541-I154281125,3.67729554204
U100480276-I353516741,3.67729554204
U277996845-I384268208,3.67729554204
U052604462-I527641953,3.67729554204
U008120248-I149376697,3.67729554204
U046226720-I611780640,3.67729554204
U155324513-I244110536,3.67729554204
U795680140-I012579966,3.67729554204
U518438779-I400110736,3.67729554204
U379227530-I614760531,3.67729554204
U826685437-I461579886,3.67729554204
U837211113-I661667448,3.67729554204
U567910968-I752149518,3.67729554204
U013373787-I964254116,3.67729554204
U893117169-I035959820,3.67729554204
U293274786-I105525605,3.67729554204
U997276162-I426637815,3.67729554204
U198942634-I903503990,3.67729554204
U729832327-I977996549,3.67729554204
U624487102-I211078256,3.67729554204
U641739483-I515766699,3.67729554204
U517556439-I222310758,3.67729554204
U615972586-I441174380,3.67729554204
U622753325-I990961898,3.67729554204
U193764718-I635941324,3.67729554204
U688616616-I928880068,3.67729554204
U913520223-I080088681,3.67729554204
U137955164-I751159510,3.67729554204
U625914792-I492731401,3.67729554204
U612354118-I679492584,3.67729554204
U412056014-I615931344,3.67729554204
U006345355-I038143452,3.67729554204
U271616538-I119319318,3.67729554204
U804893710-I134346218,3.67729554204
U363129018-I019222817,3.67729554204
U164524170-I839398878,3.67729554204
U603974035-I877351734,3.67729554204
U479698496-I654403186,3.67729554204
U447361307-I447752217,3.67729554204
U017485330-I800321106,3.67729554204
U692536246-I790294225,3.67729554204
U888815560-I244091266,3.67729554204
U080515777-I951095360,3.67729554204
U513570199-I063147046,3.67729554204
U763546725-I419752968,3.67729554204
U191632464-I655260009,3.67729554204
U659902891-I623684989,3.67729554204
U618544686-I479995686,3.67729554204
U832011694-I729433213,3.67729554204
U998510671-I581573799,3.67729554204
U651887673-I984040421,3.67729554204
U671960721-I172943550,3.67729554204
U118491154-I675312261,3.67729554204
U439324291-I023604825,3.67729554204
U887663177-I438902854,3.67729554204
U867019436-I532969836,3.67729554204
U780152168-I737085838,3.67729554204
U695583173-I814708521,3.67729554204
U987678794-I732387808,3.67729554204
U060081827-I450736993,3.67729554204
U088177418-I442847106,3.67729554204
U875192984-I156774030,3.67729554204
U156622026-I527448358,3.67729554204
U804791237-I578985292,3.67729554204
U591344840-I260326917,3.67729554204
U236170249-I992641777,3.67729554204
U230737600-I931418005,3.67729554204
U250028923-I113783618,3.67729554204
U253263038-I819490915,3.67729554204
U212035673-I542710248,3.67729554204
U730735321-I249458922,3.67729554204
U074346799-I259092739,3.67729554204
U757318066-I800372775,3.67729554204
U199021130-I297551242,3.67729554204
U645423516-I410339568,3.67729554204
U444232702-I367071968,3.67729554204
U259838848-I243992410,3.67729554204
U169689526-I382028701,3.67729554204
U559844669-I572700997,3.67729554204
U307003878-I569967924,3.67729554204
U726488251-I021993261,3.67729554204
U205830487-I871220798,3.67729554204
U863593255-I337875051,3.67729554204
U604339404-I563168586,3.67729554204
U290367883-I566975775,3.67729554204
U787666009-I581239489,3.67729554204
U571045614-I694153721,3.67729554204
U519791258-I948819677,3.67729554204
U585397283-I712818982,3.67729554204
U272821082-I015029600,3.67729554204
U532450924-I856251200,3.67729554204
U618259908-I337641297,3.67729554204
U829014413-I902856471,3.67729554204
U926806233-I882425449,3.67729554204
U742179356-I123440242,3.67729554204
U450928612-I275965190,3.67729554204
U867736779-I374066283,3.67729554204
U858636481-I067691362,3.67729554204
U893577399-I775891227,3.67729554204
U715734195-I725163414,3.67729554204
U000378026-I824242994,3.67729554204
U670661997-I884568015,3.67729554204
U089153483-I724943951,3.67729554204
U586329525-I476088804,3.67729554204
U934126968-I832955665,3.67729554204
U601910877-I815678617,3.67729554204
U641187571-I762766230,3.67729554204
U483203596-I710853798,3.67729554204
U394415060-I406850301,3.67729554204
U524915253-I637263607,3.67729554204
U776462112-I984546201,3.67729554204
U924404559-I498538332,3.67729554204
U516175744-I782289367,3.67729554204
U302676495-I825720975,3.67729554204
U514104451-I060697482,3.67729554204
U734323509-I068067717,3.67729554204
U674722015-I690295733,3.67729554204
U705308274-I575553135,3.67729554204
U775530562-I157545189,3.67729554204
U506366539-I355772898,3.67729554204
U168804201-I189755527,3.67729554204
U934570367-I323592487,3.67729554204
U497908839-I016958246,3.67729554204
U232534771-I074780180,3.67729554204
U071948513-I535536477,3.67729554204
U741746652-I281143824,3.67729554204
U239413505-I780985282,3.67729554204
U556451932-I319754637,3.67729554204
U739022962-I372936386,3.67729554204
U929464365-I151036980,3.67729554204
U593479942-I090673639,3.67729554204
U256932802-I823126384,3.67729554204
U956318375-I041122870,3.67729554204
U934703201-I833319191,3.67729554204
U308612388-I588454605,3.67729554204
U649466502-I216102001,3.67729554204
U621019000-I877796884,3.67729554204
U771010742-I682452571,3.67729554204
U420384689-I525831218,3.67729554204
U310248120-I906542386,3.67729554204
U407180928-I890445233,3.67729554204
U114098530-I877917797,3.67729554204
U212094421-I253730202,3.67729554204
U506186754-I729830865,3.67729554204
U347403711-I907116841,3.67729554204
U781641131-I399819064,3.67729554204
U414188040-I097561315,3.67729554204
U009889372-I800909323,3.67729554204
U462243276-I993229927,3.67729554204
U196909689-I151805726,3.67729554204
U191910705-I515944437,3.67729554204
U717247084-I005192781,3.67729554204
U338397387-I690295733,3.67729554204
U948558252-I074155899,3.67729554204
U331006039-I297774756,3.67729554204
U435317022-I232821621,3.67729554204
U274750188-I384268208,3.67729554204
U282051784-I987649491,3.67729554204
U225610507-I633538480,3.67729554204
U694647866-I087447191,3.67729554204
U261060226-I321894715,3.67729554204
U743457017-I751338000,3.67729554204
U529936527-I242494353,3.67729554204
U393220948-I852947314,3.67729554204
U433158626-I564427991,3.67729554204
U272260952-I737888686,3.67729554204
U271595723-I851288210,3.67729554204
U740120611-I502986233,3.67729554204
U062146892-I578985292,3.67729554204
U489745234-I857557491,3.67729554204
U731701322-I096719632,3.67729554204
U900717757-I515964095,3.67729554204
U270134469-I108046320,3.67729554204
U410127136-I757929864,3.67729554204
U899267327-I065449446,3.67729554204
U860359029-I613732726,3.67729554204
U083023405-I451379175,3.67729554204
U877546352-I570787293,3.67729554204
U692212654-I642880827,3.67729554204
U999401653-I031473757,3.67729554204
U966760225-I233698511,3.67729554204
U309457747-I125627619,3.67729554204
U354934017-I731216734,3.67729554204
U422494294-I926299781,3.67729554204
U838170387-I332509396,3.67729554204
U358285070-I774011680,3.67729554204
U867192973-I416247044,3.67729554204
U327206997-I891012024,3.67729554204
U671540398-I034174871,3.67729554204
U212395202-I909736893,3.67729554204
U083522151-I115916277,3.67729554204
U268842526-I610676286,3.67729554204
U798425870-I762871278,3.67729554204
U837461654-I526442032,3.67729554204
U478155492-I184448116,3.67729554204
U115894391-I822586277,3.67729554204
U904615371-I783097305,3.67729554204
U567576239-I559257107,3.67729554204
U351791491-I113767299,3.67729554204
U024269290-I091696216,3.67729554204
U116496436-I103631124,3.67729554204
U417944403-I406818000,3.67729554204
U016471862-I700193488,3.67729554204
U590698069-I498504960,3.67729554204
U248014915-I040259528,3.67729554204
U707665850-I763128177,3.67729554204
U060309464-I778105971,3.67729554204
U567467366-I366219111,3.67729554204
U603885158-I383373350,3.67729554204
U799123391-I787319432,3.67729554204
U921059540-I156438615,3.67729554204
U990672327-I890445233,3.67729554204
U849184527-I042743174,3.67729554204
U788260891-I387577697,3.67729554204
U407024064-I730518227,3.67729554204
U486715250-I621649408,3.67729554204
U613158088-I003652483,3.67729554204
U728786397-I867725782,3.67729554204
U802846638-I083603377,3.67729554204
U181323945-I429461534,3.67729554204
U537047509-I390209706,3.67729554204
U401203708-I663693943,3.67729554204
U896243095-I131225315,3.67729554204
U715262541-I184944444,3.67729554204
U148710198-I635941324,3.67729554204
U507741237-I329900988,3.67729554204
U122414890-I428879916,3.67729554204
U335215385-I110402674,3.67729554204
U490588122-I606919302,3.67729554204
U110997951-I502310678,3.67729554204
U096023580-I128511806,3.67729554204
U439331335-I378734481,3.67729554204
U394860489-I781258837,3.67729554204
U571431757-I328963860,3.67729554204
U731797725-I945390030,3.67729554204
U240928120-I027059147,3.67729554204
U168120545-I887775842,3.67729554204
U001988830-I504128410,3.67729554204
U164811232-I634035339,3.67729554204
U852224979-I579820080,3.67729554204
U405023358-I350712865,3.67729554204
U728311017-I823415777,3.67729554204
U666896157-I069034260,3.67729554204
U282251100-I138887675,3.67729554204
U595239618-I744848332,3.67729554204
U992015974-I990361735,3.67729554204
U366447468-I432670388,3.67729554204
U760072709-I284201149,3.67729554204
U967308874-I008980289,3.67729554204
U778849302-I878965125,3.67729554204
U437386047-I691528901,3.67729554204
U314164797-I729616270,3.67729554204
U491848485-I728811582,3.67729554204
U733773340-I188475829,3.67729554204
U134273904-I831743809,3.67729554204
U705332075-I518213951,3.67729554204
U347164117-I224728098,3.67729554204
U393074550-I290787840,3.67729554204
U693806952-I758843274,3.67729554204
U349884856-I088283948,3.67729554204
U411214203-I395565626,3.67729554204
U308854553-I028671803,3.67729554204
U723428933-I113759580,3.67729554204
U407180928-I408726477,3.67729554204
U009521674-I122354389,3.67729554204
U801125870-I360855824,3.67729554204
U418614898-I932673064,3.67729554204
U448015344-I134036603,3.67729554204
U079112454-I668141756,3.67729554204
U374386752-I943940322,3.67729554204
U270271568-I400693924,3.67729554204
U060751447-I659200714,3.67729554204
U164276988-I955046833,3.67729554204
U080672373-I886330116,3.67729554204
U706524262-I564870948,3.67729554204
U136043233-I341862063,3.67729554204
U862617301-I395923820,3.67729554204
U715426726-I784998998,3.67729554204
U889423919-I810351562,3.67729554204
U498568141-I284943356,3.67729554204
U177751175-I542838686,3.67729554204
U082505610-I550629753,3.67729554204
U100064636-I090679798,3.67729554204
U097610659-I579313902,3.67729554204
U549116828-I058821349,3.67729554204
U756046431-I966668485,3.67729554204
U393173158-I151036980,3.67729554204
U695645699-I194473248,3.67729554204
U933522358-I778024815,3.67729554204
U026871922-I189759110,3.67729554204
U855399418-I351322392,3.67729554204
U379749115-I884568015,3.67729554204
U251834376-I451105690,3.67729554204
U534526733-I093287676,3.67729554204
U206984770-I675084601,3.67729554204
U980186500-I486107196,3.67729554204
U436423897-I666516443,3.67729554204
U791976501-I056868045,3.67729554204
U183213726-I616139263,3.67729554204
U163097056-I432515301,3.67729554204
U376859676-I136555029,3.67729554204
U374412454-I392654086,3.67729554204
U489946648-I276127029,3.67729554204
U352617401-I961728835,3.67729554204
U095109149-I781870278,3.67729554204
U062395630-I579347460,3.67729554204
U923205150-I830654801,3.67729554204
U687282984-I851957723,3.67729554204
U592648937-I884040082,3.67729554204
U226168910-I063097200,3.67729554204
U876668846-I120963572,3.67729554204
U814380315-I646253566,3.67729554204
U791789789-I646993645,3.67729554204
U582112757-I922304247,3.67729554204
U997352631-I450113332,3.67729554204
U524421948-I329947533,3.67729554204
U383075685-I729629669,3.67729554204
U807166724-I769691216,3.67729554204
U536191093-I600021720,3.67729554204
U109175251-I143391876,3.67729554204
U290875100-I145756212,3.67729554204
U465913151-I296934854,3.67729554204
U392320780-I638198179,3.67729554204
U634969836-I694153721,3.67729554204
U889576495-I509022341,3.67729554204
U344316235-I546688800,3.67729554204
U358194447-I499049749,3.67729554204
U688464510-I563572850,3.67729554204
U113866937-I074780180,3.67729554204
U009838244-I933394566,3.67729554204
U442824130-I358199592,3.67729554204
U416298127-I800909323,3.67729554204
U425268012-I304940716,3.67729554204
U801975282-I697045318,3.67729554204
U953509555-I826894952,3.67729554204
U382758968-I589651191,3.67729554204
U538864948-I203293310,3.67729554204
U562330470-I292172270,3.67729554204
U588875086-I764804549,3.67729554204
U480566708-I012616606,3.67729554204
U471085990-I815918632,3.67729554204
U964021462-I032147423,3.67729554204
U267727701-I236846975,3.67729554204
U761321541-I867486349,3.67729554204
U307235578-I184872951,3.67729554204
U888841834-I404748143,3.67729554204
U666100177-I449226689,3.67729554204
U371372058-I430897912,3.67729554204
U323349673-I536526523,3.67729554204
U526362314-I600266419,3.67729554204
U695246487-I960242074,3.67729554204
U080446927-I420341321,3.67729554204
U388529572-I153832502,3.67729554204
U964186010-I421673625,3.67729554204
U614235042-I290521744,3.67729554204
U254508104-I272687143,3.67729554204
U908741035-I427297509,3.67729554204
U163832620-I725420546,3.67729554204
U544093292-I944726769,3.67729554204
U053652040-I336897392,3.67729554204
U302246482-I334042340,3.67729554204
U370279162-I578891859,3.67729554204
U925935385-I476835046,3.67729554204
U618231964-I831485908,3.67729554204
U367068007-I222310758,3.67729554204
U484474333-I022761650,3.67729554204
U361167740-I314968836,3.67729554204
U492218978-I603664487,3.67729554204
U627877444-I817543034,3.67729554204
U810795778-I983347086,3.67729554204
U530619562-I425466468,3.67729554204
U557069037-I656242991,3.67729554204
U856788092-I569632758,3.67729554204
U111158132-I368489102,3.67729554204
U552954280-I215936398,3.67729554204
U668578664-I155167333,3.67729554204
U251967605-I894418871,3.67729554204
U678400848-I677379077,3.67729554204
U548008274-I721082929,3.67729554204
U756416825-I150381190,3.67729554204
U673945376-I296737496,3.67729554204
U780829033-I271297107,3.67729554204
U139454009-I205947414,3.67729554204
U923088581-I323915186,3.67729554204
U130871611-I595567134,3.67729554204
U976884322-I868479505,3.67729554204
U172953218-I954071532,3.67729554204
U379108078-I954898749,3.67729554204
U507791447-I211184412,3.67729554204
U387007483-I198752057,3.67729554204
U393293187-I915023828,3.67729554204
U834521551-I817214096,3.67729554204
U963606055-I223545208,3.67729554204
U863249664-I079932382,3.67729554204
U323625957-I599284167,3.67729554204
U907472564-I419391070,3.67729554204
U344929571-I664359512,3.67729554204
U517608041-I022871319,3.67729554204
U795055633-I210270633,3.67729554204
U830172561-I667562560,3.67729554204
U748072897-I356805212,3.67729554204
U557707114-I207819686,3.67729554204
U607782152-I576726467,3.67729554204
U165953316-I092681905,3.67729554204
U562142940-I552377879,3.67729554204
U594117010-I216774206,3.67729554204
U797078352-I130208931,3.67729554204
U396219302-I068545808,3.67729554204
U140480681-I430592821,3.67729554204
U577107129-I065094220,3.67729554204
U436595649-I951354584,3.67729554204
U367328202-I238366160,3.67729554204
U490555011-I674846157,3.67729554204
U111513717-I843403867,3.67729554204
U516147173-I483379760,3.67729554204
U460036171-I671946628,3.67729554204
U192849907-I711662630,3.67729554204
U030286701-I221912292,3.67729554204
U434900630-I256735962,3.67729554204
U528187496-I032814080,3.67729554204
U491900874-I456740478,3.67729554204
U256860164-I995845662,3.67729554204
U772382607-I039852805,3.67729554204
U084630442-I811303649,3.67729554204
U214640883-I025713590,3.67729554204
U044153246-I241438099,3.67729554204
U263127165-I672542969,3.67729554204
U054142826-I509169129,3.67729554204
U436982520-I864867241,3.67729554204
U916707162-I579580757,3.67729554204
U978536421-I096809156,3.67729554204
U024828344-I039044060,3.67729554204
U590444393-I026579266,3.67729554204
U698338655-I941891729,3.67729554204
U492204974-I598810792,3.67729554204
U422494294-I101500476,3.67729554204
U089397454-I640187940,3.67729554204
U395515202-I971607558,3.67729554204
U923202307-I468235068,3.67729554204
U062194618-I428677839,3.67729554204
U008922929-I798991294,3.67729554204
U935758270-I607657139,3.67729554204
U076748081-I021059585,3.67729554204
U460414171-I301791595,3.67729554204
U614278526-I869125011,3.67729554204
U704527534-I579054344,3.67729554204
U812383855-I439642864,3.67729554204
U358698783-I954737901,3.67729554204
U093609067-I326775107,3.67729554204
U027119560-I912759318,3.67729554204
U316618794-I993638463,3.67729554204
U245504963-I083787002,3.67729554204
U321723459-I030078805,3.67729554204
U618890829-I020339332,3.67729554204
U938840922-I496250729,3.67729554204
U245355505-I812868179,3.67729554204
U814293763-I288108084,3.67729554204
U483152222-I780749090,3.67729554204
U329721865-I319936332,3.67729554204
U763704387-I251011959,3.67729554204
U393560514-I883941940,3.67729554204
U451910782-I205451404,3.67729554204
U698567573-I800825877,3.67729554204
U029896522-I354971085,3.67729554204
U721802795-I262135165,3.67729554204
U278486206-I937697816,3.67729554204
U368791260-I690114289,3.67729554204
U510117412-I244665117,3.67729554204
U873641087-I988051531,3.67729554204
U821597170-I087991691,3.67729554204
U302062091-I182185467,3.67729554204
U270900692-I942440165,3.67729554204
U106776105-I535285009,3.67729554204
U260760657-I560786150,3.67729554204
U622436344-I049941288,3.67729554204
U734087759-I142508866,3.67729554204
U794259646-I324872391,3.67729554204
U739203809-I939797871,3.67729554204
U333772093-I677509855,3.67729554204
U944399603-I242016840,3.67729554204
U835428895-I525345030,3.67729554204
U203400550-I059959185,3.67729554204
U470914008-I720915223,3.67729554204
U631919547-I432564198,3.67729554204
U541648290-I283017493,3.67729554204
U835068148-I566144769,3.67729554204
U751725685-I341862063,3.67729554204
U455609790-I777409703,3.67729554204
U433611603-I812469447,3.67729554204
U199598451-I101833672,3.67729554204
U582678838-I659138528,3.67729554204
U758488115-I871220798,3.67729554204
U169493313-I172185697,3.67729554204
U687778994-I273461677,3.67729554204
U199715731-I565703617,3.67729554204
U389916269-I601408808,3.67729554204
U624930037-I467233934,3.67729554204
U529418225-I683764006,3.67729554204
U036075813-I492707972,3.67729554204
U894647507-I061376621,3.67729554204
U972723763-I044922389,3.67729554204
U057463443-I132563388,3.67729554204
U807263103-I546206774,3.67729554204
U649495043-I438045127,3.67729554204
U723522771-I845015704,3.67729554204
U116090751-I869038514,3.67729554204
U859606308-I025392136,3.67729554204
U943394186-I059277597,3.67729554204
U648895867-I875072688,3.67729554204
U600429102-I695771049,3.67729554204
U928081932-I369708068,3.67729554204
U357435466-I392230109,3.67729554204
U391625159-I719761694,3.67729554204
U329069630-I548272891,3.67729554204
U508359841-I862473719,3.67729554204
U560926098-I989288125,3.67729554204
U723319403-I640882798,3.67729554204
U452783378-I247452300,3.67729554204
U936537525-I222676682,3.67729554204
U828120657-I044256406,3.67729554204
U054482303-I840381501,3.67729554204
U089378599-I302172859,3.67729554204
U094324131-I673275750,3.67729554204
U165184728-I751000975,3.67729554204
U541296555-I695959282,3.67729554204
U843750940-I912312445,3.67729554204
U875553407-I255338624,3.67729554204
U643167642-I056796940,3.67729554204
U060994720-I757804880,3.67729554204
U236920703-I532429704,3.67729554204
U203043155-I612661485,3.67729554204
U402850757-I572593030,3.67729554204
U319613163-I652227252,3.67729554204
U115482408-I656906474,3.67729554204
U282869122-I081725441,3.67729554204
U376305253-I199148686,3.67729554204
U686831381-I548171420,3.67729554204
U765350393-I344096652,3.67729554204
U326726877-I896600573,3.67729554204
U393468217-I162340757,3.67729554204
U335786567-I265831713,3.67729554204
U167525252-I956762361,3.67729554204
U640016094-I250072051,3.67729554204
U501771409-I703043459,3.67729554204
U966746489-I822035458,3.67729554204
U792655276-I062508687,3.67729554204
U117945392-I413297270,3.67729554204
U240349559-I678545484,3.67729554204
U589928967-I469221957,3.67729554204
U345837631-I411654260,3.67729554204
U884260198-I733196643,3.67729554204
U981062653-I535301164,3.67729554204
U887004858-I933555378,3.67729554204
U102329526-I076776674,3.67729554204
U040224192-I739509005,3.67729554204
U818653206-I426901375,3.67729554204
U346765645-I351431816,3.67729554204
U531424087-I173475022,3.67729554204
U933456454-I127636197,3.67729554204
U976408019-I935188762,3.67729554204
U792083443-I663161095,3.67729554204
U815037274-I212897229,3.67729554204
U521037250-I609813230,3.67729554204
U903532205-I715557181,3.67729554204
U063065436-I184210262,3.67729554204
U549001392-I931684802,3.67729554204
U268958496-I013823828,3.67729554204
U469940344-I032147423,3.67729554204
U911488925-I666824261,3.67729554204
U771475374-I962172589,3.67729554204
U633211035-I293841067,3.67729554204
U877081589-I097227103,3.67729554204
U467858754-I096809156,3.67729554204
U876639782-I977996549,3.67729554204
U175870497-I213282559,3.67729554204
U578409730-I381310596,3.67729554204
U156143075-I462763209,3.67729554204
U531272830-I628872768,3.67729554204
U532152543-I849701014,3.67729554204
U525592016-I667868732,3.67729554204
U467436898-I028671803,3.67729554204
U717567427-I871953994,3.67729554204
U961204932-I217977889,3.67729554204
U693327918-I326849005,3.67729554204
U353029860-I100301420,3.67729554204
U003658745-I541901006,3.67729554204
U261179996-I937246358,3.67729554204
U478542142-I189127131,3.67729554204
U728002969-I029911980,3.67729554204
U932317086-I027136603,3.67729554204
U427938336-I054985794,3.67729554204
U730170746-I845887804,3.67729554204
U457953509-I852248127,3.67729554204
U449548916-I041740385,3.67729554204
U670288121-I164386310,3.67729554204
U181643403-I639908635,3.67729554204
U779226461-I248063015,3.67729554204
U612227852-I465891213,3.67729554204
U370357549-I373053927,3.67729554204
U978529177-I693381901,3.67729554204
U440259397-I963735461,3.67729554204
U957842353-I691352857,3.67729554204
U410903422-I474094942,3.67729554204
U921145754-I003485672,3.67729554204
U648342593-I461609619,3.67729554204
U533791250-I981693102,3.67729554204
U372898314-I726511352,3.67729554204
U040772823-I634286849,3.67729554204
U033006584-I928711761,3.67729554204
U778275697-I661560680,3.67729554204
U965644830-I958780843,3.67729554204
U438247089-I373424565,3.67729554204
U218203769-I675205463,3.67729554204
U150104115-I395565626,3.67729554204
